930	646	919	633	887	660	963	627	906	636	1010	650	
914	648	910	634	887	660	963	627	895	670	1010	650	
914	648	888	651	870	855	963	627	895	670	1010	650	
914	648	876	651	870	896	912	635	895	670	1010	651	
914	648	867	652	870	896	877	652	895	670	1010	651	
876	654	867	652	870	896	874	653	895	670	923	651	
874	884	867	885	870	921	864	869	895	670	866	654	
858	885	854	906	870	921	864	869	895	670	854	868	
858	885	841	920	870	921	857	874	895	670	854	868	
858	885	831	942	870	921	853	874	895	670	854	870	
855	887	831	942	870	921	823	879	895	670	849	916	
850	887	828	945	870	921	823	879	895	670	846	920	
831	937	828	945	870	921	823	881	895	670	835	942	
831	937	821	945	870	921	818	954	895	670	831	952	
831	937	821	945	870	921	810	974	895	671	831	952	
828	939	821	945	870	921	810	974	895	671	831	952	
828	961	821	977	870	921	810	1202	895	671	831	964	
828	961	819	978	870	921	810	1202	895	671	829	967	
828	961	818	987	870	921	810	1202	895	671	828	974	
828	961	813	1011	870	921	794	1204	895	672	827	981	
828	961	810	1035	870	928	793	1206	895	672	827	981	
824	961	807	1137	870	928	793	1206	895	672	827	981	
813	971	796	1146	870	928	793	1206	895	673	809	984	
809	976	789	1285	870	928	787	1214	895	673	797	1205	
796	1101	789	1286	870	928	784	1261	895	673	797	1205	
784	1286	789	1286	870	928	770	1287	895	673	797	1205	
784	1286	789	1286	870	932			895	673	797	1205	
784	1286	786	1288	870	932			895	675	797	1206	
781	1293	786	1288	870	932			895	675	797	1206	
780	1433	784	1290	870	932			895	675	797	1206	
776	1530	778	1291	870	932			892	675	797	1206	
775	1627	778	1292	843	950			892	675	797	1206	
		774	1339	843	950			892	676	797	1206	
		774	1339	838	959			892	676	797	1206	
		774	1339	838	959			892	676	797	1206	
		774	1349	838	959			892	677	797	1206	
				819	968			892	677	797	1206	
				819	968			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				815	1141			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				813	1143			892	677	797	1206	
				810	1143			892	677	797	1206	
				810	1143			892	677	797	1206	
				810	1143			892	677	797	1206	
				810	1143			892	677	797	1206	
				803	1349			892	677	797	1206	
				803	1349			870	682	797	1206	
				803	1349			870	682	797	1206	
				803	1349			870	682	797	1206	
				803	1349			865	879	797	1206	
				803	1349			838	889	797	1206	
				803	1380			831	997	797	1206	
				803	1380			831	997	797	1206	
				803	1380			831	997	797	1206	
				803	1380			808	1061	797	1206	
				803	1380			784	1231	797	1206	
				803	1380			784	1349	797	1206	
				803	1386			784	1352	797	1206	
				803	1386			784	1352	797	1206	
				803	1386			784	1352	797	1206	
				803	1386			784	1362	797	1206	
				803	1386			784	1362	797	1206	
								784	1362	797	1206	
								783	1410	797	1206	
								783	1410	797	1206	
								783	1410	797	1206	
								780	1410	797	1206	
								780	1410	797	1206	
								775	1434	797	1214	
								775	1434	797	1214	
								769	1436	791	1227	
								769	1436	786	1227	
										779	1227	
										777	1288	
										777	1288	
										777	1288	
										777	1288	
										777	1318	
										777	1318	
										777	1355	
										777	1355	
										777	1355	
										769	1374	
										769	1374	
										769	1374	
