855	2318	910	2055	841	2363	841	2244	897	2157	882	2219	873	2127	917	1982	
853	2523	897	2275	831	2617	840	2539	892	2160	882	2219	851	2291	904	1983	
853	2547	868	2310	831	2731	828	2571	892	2171	882	2219	846	2371	834	2131	
841	2577	862	2376	802	2779	821	2648	892	2171	877	2270	834	2583	833	2290	
840	2767	858	2436	802	3153	818	2739	892	2171	877	2270	833	2808	803	2310	
825	2788	844	2436			813	2952	892	2212	877	2270	806	2850	788	2386	
818	3091	843	2465			809	3034	892	2212	853	2310	804	3055	779	2436	
801	3326	837	2561			805	3250	892	2212	853	2310	800	3162	778	2501	
787	3578	831	2666			805	3276	892	2215	853	2310	792	3178	776	2594	
784	4029	820	2898			805	3477	892	2215	844	2457	789	3279	773	2605	
		820	2898			798	3490	892	2215	844	2457	780	3516	772	2670	
		819	3060					891	2234	844	2457			772	2697	
		811	3130					884	2263	843	2467			772	2903	
		809	3171					884	2263	843	2467					
		797	3253					884	2263	843	2467					
		797	3253					870	2303	842	2498					
		797	3253					870	2303	842	2498					
		794	3306					870	2303	842	2498					
		791	3562					868	2361	840	2576					
								868	2361	840	2576					
								868	2361	840	2576					
								859	2372	825	2625					
								859	2372	825	2625					
								859	2372	825	2625					
								857	2452	822	2704					
								857	2452	822	2704					
								857	2452	822	2704					
								846	2549	818	2920					
								846	2549	817	2985					
								846	2549	817	2985					
								846	2660	817	2985					
								846	2660	815	3011					
								846	2660	815	3011					
								846	2665	809	3044					
								846	2665	795	3048					
								846	2665	774	3425					
								840	2675							
								840	2675							
								840	2675							
								826	2706							
								826	2706							
								826	2706							
								822	2965							
								822	2965							
								822	2965							
								822	2980							
								822	2980							
								822	2980							
								820	3037							
								820	3037							
								820	3037							
								810	3047							
								810	3047							
								810	3047							
								808	3403							
								808	3403							
								808	3403							
								808	3432							
								808	3432							
								808	3476							
								808	3476							
								808	3476							
								808	3488							
								808	3488							
								808	3513							
								808	3513							
								808	3513							
								808	3518							
								808	3518							
								808	3539							
								808	3539							
								808	3539							
								807	3609							
								807	3609							
								807	3609							
								807	3643							
								807	3643							
								807	3643							
