1170	416	1170	416	1172	495	1180	396	1144	480	1152	386	1128	489	1187	396	
1131	481	1170	416	1125	517	1162	408	1144	480	1152	386	1101	495	1187	396	
1128	488	1103	518	962	688	1128	488	1144	480	1151	395	1101	495	1162	408	
961	688	1089	518	961	726	1128	632	1131	481	1151	395	1087	495	1083	495	
		961	688	961	801	1128	633	1131	481	1151	395	1084	495	1080	509	
		956	688	956	1226	1128	636	1131	481	1151	395	1069	496	952	674	
		954	688			1128	638	1128	483	1151	395	954	674	952	674	
						1128	642	1128	483	1151	395	936	676	952	674	
						1128	642	1128	483	1151	395			952	674	
						1128	642	1128	483	1151	395			952	674	
						1128	643	1128	483	1151	395			952	674	
						1112	643	1128	483	1151	395			952	674	
						952	674	1128	488	1128	401			952	674	
								1128	488	1128	401			952	674	
								1091	496	1128	483			952	674	
								1091	496	1128	483			947	693	
								1084	509	1128	483			947	693	
								1084	509	1128	488			947	693	
								1083	515	1128	488			947	693	
								1083	515	1076	494			947	693	
								1078	600	1076	494			947	693	
								1078	600	1072	601			947	693	
								1078	600	1072	601			947	693	
								1059	698	1072	601			947	693	
								1059	698	1049	623			947	693	
								1059	698	1049	623			947	693	
								1055	710	1049	623			947	693	
								1055	710	1048	623			947	693	
								1055	710	1048	623			947	693	
								974	726	1048	623			947	693	
								974	726	1042	623			947	693	
								974	726	1042	623			947	693	
								973	726	1042	623					
								973	726	961	688					
								973	726	961	688					
								973	726	961	688					
								973	726	961	688					
								972	726	961	688					
								972	726	961	688					
								972	726	961	688					
								969	726	960	688					
								969	726	960	688					
								968	726	960	688					
								968	726	959	688					
								968	726	959	688					
								968	726	959	688					
								968	726	958	688					
								968	726	958	688					
								968	726	957	688					
								968	726	957	688					
								968	726	957	688					
								968	726	957	688					
								968	726	957	688					
								968	726	955	688					
								968	726	955	688					
								968	726	955	688					
								966	726	955	688					
								966	726	955	688					
								966	726	955	688					
								963	726	954	688					
								963	726	954	688					
								963	726	952	688					
								963	726	952	688					
								963	726	951	688					
								962	726	951	688					
								962	726	951	688					
								962	726	949	763					
								962	726	949	763					
								962	726	949	763					
								962	726	949	763					
								962	726	949	763					
								962	726	949	763					
								962	726	949	763					
								962	726	949	763					
								959	726	949	763					
								958	726	937	763					
								958	726	937	763					
								958	726	923	1214					
								951	763	923	1214					
								951	763	923	1214					
								951	763							
