950	7924	970	7139	955	7657	925	7444	944	7547	959	6730	946	7167	983	6605	
943	7984	970	7139	941	7990	920	7718	944	7547	959	6730	940	7511	965	6809	
917	8026	966	7426	928	8312	905	8490	944	7547	959	6730	927	7587	949	7228	
909	8403	958	7500	919	8554	900	8696	917	7553	957	7389	921	7822	949	7581	
		958	7500	919	8894	900	8790	917	7553	957	7389	910	7871	921	7651	
		928	7600	918	9403	900	8790	917	7553	957	7389	910	8602	919	8086	
		928	7600	893	10213	880	8963	917	7908	946	7709	902	8682	910	8193	
		911	8290					917	8095	946	7709			898	8837	
		903	8469					917	8095	946	7709			887	9379	
								917	8095	945	7739					
								917	8181	945	7739					
								917	8181	945	7739					
								917	8181	917	7803					
								916	8190	917	7820					
								916	8190	917	7820					
								916	8190	917	7820					
								914	8317	917	8077					
								914	8317	917	8077					
								914	8317	917	8077					
								879	8713	917	8318					
								879	8713	917	8318					
								879	8713	917	8318					
								874	9292	914	8403					
										914	8403					
										914	8403					
										913	8465					
										913	8465					
										913	8465					
										909	8915					
										909	8915					
										909	8915					
										882	9332					
										882	9332					
										882	9332					
										877	9360					
										877	9360					
										877	9360					
