387	400	395	342	352	430	381	362	399	313	383	333	393	289	383	275	
374	400	388	353	337	453	367	393	399	313	383	333	393	289	383	279	
354	435	374	380	324	453	324	398	399	313	374	358	393	290	383	284	
324	462	374	411	300	502	324	398	399	327	374	358	393	290	383	284	
297	552	368	420	300	548	317	511	399	327	374	358	393	290	383	289	
		352	428	298	590	300	543	399	335	374	363	387	290	383	298	
		339	431	293	695	292	658	399	335	374	363	383	303	383	305	
		300	492					399	335	374	363	375	305	383	305	
								387	357	374	371	375	311	383	306	
								387	357	374	371	374	361	383	313	
								387	357	366	372	332	371	383	314	
								364	390	366	372	324	478	383	316	
								364	390	366	372	324	545	383	316	
								364	390	363	375	324	598	380	321	
								350	441	363	375	314	662	376	364	
								343	444	363	375	310	700	332	365	
								343	444	363	375			332	365	
								341	454	363	375			332	371	
								341	454	363	378			332	371	
								341	454	363	378			332	371	
								322	457	363	378			332	372	
								322	457	363	379			332	372	
								322	457	363	379			332	422	
								322	513	363	379			324	443	
								322	513	363	386			317	489	
								322	513	363	386					
								322	531	361	392					
								322	531	361	392					
								322	531	361	392					
								322	538	345	394					
								322	538	345	394					
								322	538	345	394					
								322	552	345	432					
								322	552	345	432					
								322	552	345	432					
								322	564	336	437					
								322	564	336	437					
								322	564	336	437					
								322	564	332	439					
								322	564	332	439					
								322	564	332	439					
								301	566	324	470					
								301	566	324	470					
								301	566	324	470					
								295	695	324	551					
								295	695	324	551					
								286	879	324	551					
										324	551					
										324	551					
										324	551					
										324	551					
										324	563					
										324	563					
										324	563					
										324	563					
										324	563					
										324	563					
										324	563					
										324	566					
										324	566					
										324	566					
										324	573					
										324	573					
										324	573					
										324	580					
										324	580					
										324	580					
										324	583					
										324	583					
										324	583					
										324	589					
										324	589					
										324	589					
										324	589					
										324	589					
										324	589					
										324	599					
										324	601					
										324	601					
										324	602					
										324	602					
										324	602					
										310	605					
										310	605					
										310	605					
										310	605					
										310	605					
										310	605					
										299	610					
										299	610					
										299	610					
										297	610					
										297	610					
