1314	3056	1359	2877	1363	3048	1347	2712	1274	2880	1411	2454	1259	3262	1297	2965	
1294	3412	1326	3097	1331	3141	1312	2915	1274	2880	1411	2454	1232	3291	1296	3507	
1294	3416	1309	3174	1247	3460	1312	3176	1274	2880	1390	2671	1232	3463	1278	3695	
1274	3549	1309	3174	1246	3799	1312	3362	1257	3124	1390	2671	1224	3542	1270	3829	
1244	3923	1297	3304	1236	3988	1310	3369	1257	3124	1336	2972	1207	3832	1262	3834	
1222	4153	1268	3549	1231	4641	1310	3369	1257	3124	1336	2972	1196	3867	1211	3834	
		1239	3675			1281	3466	1244	3422	1336	2972	1196	4091	1204	3839	
		1214	3872			1276	3481	1244	3422	1297	3016	1194	4327	1199	3870	
		1196	3914			1276	3481	1244	3422	1261	3144	1188	4951	1183	4031	
						1274	3497	1240	3497	1261	3144			1163	4207	
						1274	3573	1240	3497	1261	3144			1155	4513	
						1270	3611	1240	3506	1240	3300			1151	4566	
						1257	3679	1240	3506	1240	3300			1149	4610	
						1253	3876	1235	3596	1240	3300					
						1220	3940	1235	3596	1240	3672					
								1235	3596	1240	3672					
								1235	3990	1240	3672					
								1235	3990	1225	3695					
								1235	3990	1225	3751					
								1229	4154	1225	3751					
								1229	4154	1225	3751					
								1229	4154	1225	3760					
								1205	4200	1225	3760					
								1205	4200	1225	3760					
								1205	4200	1225	3760					
								1202	4746	1215	3990					
								1202	4746	1215	3990					
								1202	4746	1211	4670					
