643	1509	644	1377	594	1664	644	1353	645	1076	678	1237	659	1030	664	1204	
631	1550	644	1404	587	1883	639	1408	633	1078	678	1237	648	1030	662	1287	
605	1643	644	1407	583	2360	630	1421	633	1078	678	1237	634	1047	648	1303	
603	1671	623	1436			626	1565	633	1147	638	1375	633	1315	626	1505	
592	1724	623	1612			623	1637	633	1147	628	1423	633	1338	624	1523	
585	2147	584	1625			603	1659	633	1147	628	1423	630	1365	619	1587	
575	2390	561	1641			602	1738	633	1153	628	1423	616	1456	608	1599	
		560	2383			589	1803	633	1153	595	1482	610	1526	603	1764	
		555	2417			566	2065	633	1153	595	1482	608	1589	595	1800	
								633	1153	595	1482	597	1648	574	1939	
								633	1153	584	1774	583	1714	569	2239	
								633	1154	584	1774	575	1800			
								633	1154	584	1774	575	1834			
								633	1154	584	1777	575	1911			
								633	1154	584	1777	575	1970			
								633	1154	584	1777	575	2015			
								633	1154	579	2039	575	2016			
								633	1154	579	2039	575	2038			
								633	1154	579	2039	573	2085			
								633	1155	579	2242	572	2127			
								633	1155	579	2242	555	2196			
								633	1155	579	2269	555	2216			
								633	1167	579	2269					
								633	1167	579	2269					
								633	1167	545	2285					
								633	1223	545	2285					
								633	1223	545	2285					
								633	1223							
								633	1283							
								633	1283							
								633	1283							
								633	1316							
								633	1316							
								633	1316							
								604	1372							
								604	1372							
								604	1372							
								598	1622							
								593	1759							
								593	1759							
								593	1759							
								584	1892							
								584	1892							
								584	1892							
								580	2129							
								580	2129							
								580	2129							
								572	2370							
