1445	2118	1505	1578	1405	1936	1520	1491	1448	1779	1461	1624	1527	1453	1491	1446	
1384	2168	1483	1640	1383	2314	1437	1718	1426	1814	1457	1709	1526	1458	1490	1461	
1367	2179	1453	1913	1341	2432	1434	1814	1382	1966	1457	1709	1526	1458	1471	1474	
1363	2187	1453	1913	1285	2706	1417	1929	1382	1966	1457	1709	1526	1461	1471	1485	
1359	2436	1379	1968	1285	3318	1417	1929	1382	1966	1447	1709	1526	1474	1471	1503	
1351	2596	1363	2333			1378	2108	1355	1969	1447	1709	1512	1476	1471	1503	
1306	2641	1359	2333			1376	2170	1355	1969	1447	1709	1492	1492	1470	1547	
1306	2645	1313	2444			1336	2206	1355	1969	1447	1774	1479	1532	1470	1547	
1288	3396	1311	2921			1336	2327	1350	2096	1447	1774	1479	1570	1470	1547	
1286	3491	1310	2998			1334	2445	1350	2096	1447	1774	1479	1574	1453	1655	
1269	3619	1310	2998			1285	2706	1350	2096	1447	1794	1470	1649	1430	1729	
		1307	3006			1257	3330	1341	2149	1447	1794	1470	1649	1430	1744	
		1260	3014					1341	2149	1447	1794	1459	1702	1427	1875	
		1260	3217					1341	2149	1447	1831	1437	1830	1424	1877	
								1338	2279	1447	1831	1430	1834	1420	1939	
								1338	2279	1447	1831	1405	1895	1411	1968	
								1338	2279	1447	1831	1356	2199	1411	2009	
								1337	2402	1447	1831	1351	2388	1396	2092	
								1337	2402	1447	1831	1351	2544	1396	2261	
								1337	2402	1447	1831	1307	2580	1356	2309	
								1311	2531	1447	1831	1291	2935	1356	2309	
								1290	2712	1447	1831	1289	2979	1302	2423	
								1290	2712	1447	1831	1265	3035	1285	2864	
								1290	2712	1447	1831	1232	3670	1285	2978	
								1272	2761	1447	1831			1282	3073	
								1272	2761	1447	1831			1278	3115	
								1272	2761	1447	1831			1278	3295	
										1447	1831					
										1402	1894					
										1402	1894					
										1402	1894					
										1399	1933					
										1399	1933					
										1399	1933					
										1385	2030					
										1385	2030					
										1385	2030					
										1371	2092					
										1371	2092					
										1371	2092					
										1344	2166					
										1344	2166					
										1344	2166					
										1305	2275					
										1305	2275					
										1305	2275					
										1278	2398					
										1278	2398					
										1278	2398					
										1274	2859					
										1274	2859					
										1274	2859					
										1257	3562					
										1257	3562					
										1257	3562					
