1956	2384	1936	2473	1973	2419	1795	2495	1979	2311	1976	2353	2003	2110	2001	2166	
1922	2641	1857	2563	1794	2524	1784	3309	1979	2311	1976	2353	1986	2192	1964	2559	
1895	2711	1806	3068	1794	2965	1733	3313	1979	2311	1976	2353	1986	2295	1938	2616	
1839	2879	1788	3077	1787	3025			1852	2485	1891	2508	1984	2330	1849	2711	
1838	2894	1773	3145	1728	3300			1852	2485	1891	2508	1937	2348	1817	2937	
1824	3042	1766	3395	1718	3319			1852	2485	1891	2508	1934	2540	1724	2987	
1791	3293	1739	3551	1680	4000			1852	2595	1881	2553	1894	2598	1706	3143	
1758	3326	1726	4215					1852	2595	1881	2553	1836	2607	1647	3399	
1755	3540	1706	4723					1852	2595	1881	2553	1822	2926	1635	3434	
1742	3609							1852	2608	1880	2611	1748	2993	1635	4128	
1739	3629							1852	2608	1880	2611	1704	3627	1618	4134	
1734	3742							1852	2608	1824	2633	1690	3957	1612	4887	
1726	4875							1852	2624	1821	2637	1675	4439			
								1852	2624	1821	2637	1674	5224			
								1852	2624	1821	2637	1674	5256			
								1852	2672	1807	2698					
								1852	2672	1807	2698					
								1852	2672	1807	2698					
								1852	2674	1794	2832					
								1852	2674	1794	2832					
								1852	2674	1761	2999					
								1812	2684	1761	2999					
								1812	2684	1761	2999					
								1812	2684	1746	3212					
								1784	2767	1746	3212					
								1784	2767	1746	3212					
								1784	2767	1711	3234					
								1748	3023	1711	3234					
								1748	3023	1711	3234					
								1748	3023	1699	3824					
								1745	3202	1699	3824					
								1745	3202	1699	3824					
								1701	3317	1699	3824					
								1701	3317	1699	3824					
								1701	3317	1699	3824					
								1699	4978	1699	3824					
										1698	3824					
										1698	3824					
										1698	3824					
										1689	4234					
										1689	4234					
										1689	4234					
										1680	4351					
										1680	4351					
										1680	4351					
										1674	4353					
										1674	4353					
										1674	4353					
										1674	4356					
										1674	4356					
										1674	4356					
