662	717	681	697	690	654	641	707	668	692	682	654	685	738	675	643	
625	750	669	709	637	762	606	720	668	692	682	654	634	738	648	647	
551	757	651	710	625	778	602	839	668	692	643	676	621	738	648	647	
		649	711	613	863	595	906	639	724	622	677	586	767	648	647	
		638	711	579	882	595	906	639	724	622	677	571	867	648	647	
		614	736	578	923	590	909	609	730	622	677	571	867	648	647	
		611	783	570	952	590	909	609	730	602	711	552	920	648	657	
		604	878			578	941	609	730	602	711	552	940	648	682	
		600	938			578	941	609	730	602	711	552	956	587	686	
		599	956			544	1068	609	730	602	711	552	956	556	835	
		599	956			537	1144	609	730	602	711	552	956	556	835	
		590	1076			537	1144	609	730	602	760	552	967			
		579	1080					609	730	602	760	552	967			
		579	1080					609	730	602	760	550	1034			
		543	1080					606	748	601	760	546	1034			
		543	1080					606	748	601	760	539	1139			
								606	748	601	760	539	1139			
								587	751	572	798	539	1139			
								587	751	572	798	536	1240			
								587	751	572	798	528	1281			
								575	934	570	972	528	1300			
								575	934	570	972	528	1445			
								575	934	570	972	528	1445			
								574	1044	556	1048	527	1445			
								574	1044	537	1400	526	1445			
								574	1044	537	1400	523	1445			
								558	1046	537	1400	523	1445			
								558	1046	537	1404	522	1445			
								554	1060	537	1404					
								554	1060	537	1404					
								554	1060	537	1406					
								545	1078	537	1406					
								545	1078	537	1435					
								530	1130	537	1435					
								530	1130	537	1435					
								528	1291	537	1435					
								528	1291	537	1435					
								528	1291	537	1435					
								525	1356	537	1435					
								525	1356							
