1001	1073	977	1043	1019	1048	1010	969	995	927	1039	940	999	977	1086	836	
914	1141	922	1122	947	1054	983	1061	995	927	1039	940	999	988	1081	930	
906	1459	922	1514	927	1159	964	1076	995	927	1039	940	999	988	1013	973	
906	1818	909	1514	927	1339	915	1129	957	1048	1005	975	980	1004	989	1090	
881	1823	872	1561	916	1433	897	1396	957	1048	1005	975	980	1004	980	1107	
		872	1561	898	1726	881	1490	957	1048	1005	975	979	1004	951	1128	
				890	1830			950	1072	1005	975	974	1071	907	1139	
								950	1072	1005	975	954	1096	903	1344	
								950	1072	1005	975	951	1118	890	1400	
								949	1127	1005	975	907	1139	890	1400	
								949	1127	964	1030	903	1183	884	1405	
								949	1127	964	1030	899	1382	869	1417	
								941	1145	964	1030	890	1400	869	1417	
								941	1145	934	1042	869	1417	838	1456	
								941	1145	934	1042	852	1456	838	1531	
								940	1155	934	1042	842	1522	838	1694	
								940	1155	932	1106	839	1522	836	1695	
								940	1155	932	1106	839	1522	836	1699	
								931	1170	932	1106			836	1738	
								931	1170	932	1144			836	1785	
								921	1183	932	1144			836	1786	
								921	1183	932	1144			836	1794	
								921	1183	931	1189			836	1840	
								921	1184	931	1189			836	1840	
								921	1184	931	1189					
								921	1184	931	1189					
								921	1186	931	1189					
								921	1186	931	1189					
								921	1186	930	1199					
								921	1186	930	1199					
								921	1186	930	1199					
								921	1186	925	1235					
								921	1186	925	1235					
								921	1261	925	1235					
								921	1261	923	1288					
								921	1392	923	1288					
								921	1392	923	1288					
								921	1392	891	1335					
								902	1419	891	1335					
								902	1419	891	1335					
								902	1419	890	1423					
								894	1419	890	1423					
								894	1419	890	1423					
								894	1419	874	1443					
								894	1419							
								894	1419							
								894	1419							
								893	1419							
								893	1419							
								891	1419							
								891	1419							
								891	1419							
								891	1419							
								889	1419							
								889	1419							
								889	1419							
								887	1419							
								887	1419							
								879	1426							
								879	1426							
								879	1426							
