700	2063	730	2086	685	2097	689	1949	693	1832	711	1632	683	1539	726	1739	
690	2201	717	2106	670	2281	685	2186	693	1832	711	1632	683	1618	725	1870	
672	2213	701	2170	655	2568	683	2189	693	1832	711	1632	683	1618	725	1873	
671	2456	701	2170	636	2850	682	2189	679	2238	698	2010	683	1618	695	2022	
670	2583	701	2170	636	2909	682	2189	679	2238	698	2010	683	1618	689	2059	
669	2642	688	2272			669	2241	679	2238	698	2010	683	1618	689	2106	
668	2737	688	2272			665	2283	665	2245	668	2036	669	1701	680	2249	
641	2742	680	2296			651	2376	665	2245	668	2036	669	1757	677	2287	
639	2951	680	2296			651	2376	665	2245	668	2036	655	1954	675	2303	
625	3002	671	2455			646	2720	665	2355	643	2375	655	2151	667	2545	
625	3014	671	2455			646	2720	665	2355	643	2375	647	2326	659	2659	
625	3260	636	2644			645	2755	665	2355	630	2819	634	2383	634	2740	
		636	2644			643	3003	665	2454	630	2879	634	2642	624	2787	
		636	2644			639	3053	665	2454	630	2879	634	2721	624	2787	
		629	2751			639	3053	665	2454	626	2940	634	2726	624	2853	
		626	3292			621	3188	665	2454	626	2940	634	2738	624	2897	
						621	3188	665	2454	626	2940	634	2830	624	2902	
								665	2454			627	2887	624	2929	
								665	2454			620	2974	624	2931	
								665	2455					624	2931	
								665	2455					622	3173	
								665	2455					622	3233	
								665	2455					622	3233	
								665	2455					622	3233	
								665	2455					622	3233	
								665	2455					622	3239	
								665	2455					622	3239	
								665	2455					622	3246	
								665	2460							
								665	2460							
								665	2460							
								665	2460							
								665	2460							
								665	2460							
								663	2494							
								663	2494							
								662	2611							
								662	2611							
								662	2611							
								639	2689							
								639	2689							
								639	2689							
								632	2703							
								632	2703							
								632	2703							
								624	2845							
								624	2845							
								624	2845							
								622	2982							
								622	2982							
								622	2982							
