1519	2436	1535	2268	1549	2363	1629	2072	1601	2148	1564	1972	1651	1988	1522	2325	
1433	2451	1535	2268	1536	2465	1592	2109	1520	2236	1564	1972	1527	2161	1512	2395	
1366	2931	1515	2349	1477	2490	1519	2205	1520	2236	1564	1972	1480	2214	1442	2614	
		1444	2585	1442	2614	1502	2306	1520	2236	1542	2097	1428	2232	1383	2650	
		1443	3157	1442	2674	1457	2475	1494	2319	1542	2097	1428	2232	1377	2732	
		1421	3176	1392	2878	1457	2634	1494	2319	1542	2097	1428	2245	1375	2844	
		1402	3245	1383	3779	1363	2749	1494	2319	1528	2114	1427	2478	1369	2987	
		1402	3245					1487	2424	1528	2114	1373	2484	1369	3006	
		1402	3333					1487	2424	1528	2114	1373	2484	1363	3010	
								1487	2424	1503	2221	1369	2790	1363	3043	
								1447	2513	1503	2221	1356	2803	1358	3043	
								1447	2513	1503	2221	1351	2996	1358	3234	
								1447	2513	1494	2302	1351	2996	1347	3302	
								1441	2522	1489	2380	1348	3018	1347	3307	
								1438	2582	1489	2380	1344	3064	1347	3477	
								1438	2582	1489	2380	1312	3082	1347	3510	
								1438	2582	1440	2382			1347	3611	
								1393	2670	1440	2382			1347	3946	
								1393	2670	1440	2382					
								1381	3378	1406	2662					
										1406	2662					
										1406	2662					
										1402	2891					
										1402	2891					
										1402	2891					
										1356	3629					
										1356	3629					
										1356	3629					
										1356	3629					
