1302	6912	1255	6944	1237	7543	1233	7156	1243	6861	1286	6659	1295	6839	1272	6443	
1299	7140	1241	7360	1214	7749	1212	7520	1243	6861	1259	6870	1291	6993	1249	6635	
1268	7240	1241	7360	1200	8169	1212	7520	1243	6861	1259	6870	1282	7228	1236	7267	
1267	7512	1240	7381	1190	9023	1208	7973	1218	7168	1259	6870	1250	7325	1228	7537	
1241	7543	1240	7381			1208	7973	1218	7168	1248	7434	1249	7549	1222	7847	
1227	7868	1236	7495			1199	8013	1218	7168	1248	7434	1202	7654	1183	7872	
1198	8094	1229	7942			1199	8013	1217	7413	1248	7434	1175	7743	1182	8837	
1196	8657	1229	7942			1198	8883	1217	7413	1248	7439	1173	9273	1177	9508	
1178	9175	1227	8209			1166	9001	1217	7413	1236	7501			1164	9956	
1178	9623	1220	8291					1210	7771	1236	7501					
		1220	8467					1210	7771	1236	7501					
		1220	8467					1210	7771	1226	7593					
		1216	8616					1207	7930	1226	7593					
		1207	8852					1207	7930	1226	7593					
		1207	8852					1207	7930	1221	7818					
		1201	9053					1207	7937	1221	7818					
		1189	9232					1207	7937	1221	7818					
								1207	7937	1221	7963					
								1207	8044	1196	8039					
								1207	8044	1196	8039					
								1201	8090	1196	8039					
								1185	8099	1191	8475					
								1185	8099	1191	8475					
								1185	8099	1191	8475					
								1183	8165	1187	8788					
								1183	8165	1175	9085					
								1166	8694	1175	9085					
								1165	8980	1175	9085					
								1143	9123	1168	9415					
								1121	9389	1168	9415					
