501	1380	504	1271	489	1186	492	1140	507	1069	482	1224	522	784	517	993	
488	1464	499	1360	483	1310	492	1336	507	1069	482	1224	516	785	497	1021	
486	1477	499	1390	470	1451	479	1378	507	1069	450	1381	514	785	497	1031	
480	1541	494	1391	466	1460	450	1406	486	1206	450	1381	495	799	497	1048	
461	1541	494	1399	450	1529	432	1653	486	1206	450	1381	486	922	497	1093	
456	1645	494	1399	419	1678	428	1681	486	1206	410	1524	483	932	490	1099	
442	1661	490	1426			426	1775	485	1273	410	1524	483	932	479	1144	
432	1692	480	1446					485	1273	410	1524	483	1113	479	1276	
426	1829	480	1475					485	1273	402	1739	483	1113	474	1418	
422	1971	479	1480					477	1442	402	1739	475	1120	467	1426	
		447	1526					477	1442			452	1269	438	1476	
		443	1894					477	1442			447	1311	420	1566	
		434	2045					442	1450			442	1555	420	1566	
								442	1450			434	1572	420	1599	
								442	1450			432	1704	420	1599	
								438	1572			418	1802	420	1599	
								438	1572					420	1599	
								438	1572					420	1603	
								432	1611					420	1605	
								432	1611					420	1631	
								432	1611					420	1642	
								432	1659					420	1643	
								432	1659					420	1645	
								432	1659					420	1648	
								432	1699					420	1650	
								432	1699					420	1653	
								432	1699					420	1653	
								432	1699					420	1655	
								432	1699					420	1681	
								432	1699					420	1683	
								432	1699							
								432	1699							
								432	1699							
								432	1699							
								432	1699							
								432	1699							
								414	1761							
								414	1761							
								414	1761							
								411	1882							
								410	1890							
